longitude,latitude,label,start_date,end_date,cube,time_series
-59.1859,-13.8982,Soy-Sunflower,2015-09-14,2016-08-28,mod13q1-6.1,"{""Index"": [""2015-09-14"", ""2015-09-30"", ""2015-10-16"", ""2015-11-01"", ""2015-11-17"", ""2015-12-03"", ""2015-12-19"", ""2016-01-01"", ""2016-01-17"", ""2016-02-02"", ""2016-02-18"", ""2016-03-05"", ""2016-03-21"", ""2016-04-06"", ""2016-04-22"", ""2016-05-08"", ""2016-05-24"", ""2016-06-09"", ""2016-06-25"", ""2016-07-11"", ""2016-07-27"", ""2016-08-12"", ""2016-08-28""], ""NDVI"": [2205, 1839, 1954, 2658, 2080, 2009, 2157, 1743, 2760, 7248, 7674, 6806, 4904, 5761, 6490, 5901, 6549, 8869, 8864, 8693, 8449, 8229, 8179], ""EVI"": [1206, 1035, 1031, 1380, 1212, 1030, 1084, 985, 2131, 5365, 7912, 5319, 3859, 3363, 4198, 3635, 5700, 8569, 8577, 7397, 8252, 7291, 7679], ""NIR_reflectance"": [2981, 3696, 2932, 2412, 3096, 4260, 6005, 6303, 7027, 2828, 3172, 2793, 3019, 3980, 4305, 4082, 3307, 3067, 2082, 2297, 2401, 2147, 2064]}"
-57.553,-13.75,Soy-Sunflower,2015-09-14,2016-08-28,mod13q1-6.1,"{""Index"": [""2015-09-14"", ""2015-09-30"", ""2015-10-16"", ""2015-11-01"", ""2015-11-17"", ""2015-12-03"", ""2015-12-19"", ""2016-01-01"", ""2016-01-17"", ""2016-02-02"", ""2016-02-18"", ""2016-03-05"", ""2016-03-21"", ""2016-04-06"", ""2016-04-22"", ""2016-05-08"", ""2016-05-24"", ""2016-06-09"", ""2016-06-25"", ""2016-07-11"", ""2016-07-27"", ""2016-08-12"", ""2016-08-28""], ""NDVI"": [2465, 2244, 2247, 2032, 1831, 1852, 3949, 6800, 9275, 9591, 8829, 9238, 4550, 1619, 3571, 8363, 8621, 8356, 6681, 5095, 3878, 4461, 2899], ""EVI"": [1271, 1274, 1213, 894, 987, 864, 2492, 6044, 8458, 8882, 8401, 7731, 2759, 911, 2414, 5374, 5802, 5293, 3730, 1986, 2466, 2872, 1725], ""NIR_reflectance"": [1963, 1888, 2063, 2653, 2509, 3622, 4699, 6079, 3980, 5697, 4141, 2028, 3078, 4244, 3906, 4569, 3326, 1665, 2082, 2121, 2493, 2267, 1643]}"
-57.8451,-13.6415,Soy-Sunflower,2015-09-14,2016-08-28,mod13q1-6.1,"{""Index"": [""2015-09-14"", ""2015-09-30"", ""2015-10-16"", ""2015-11-01"", ""2015-11-17"", ""2015-12-03"", ""2015-12-19"", ""2016-01-01"", ""2016-01-17"", ""2016-02-02"", ""2016-02-18"", ""2016-03-05"", ""2016-03-21"", ""2016-04-06"", ""2016-04-22"", ""2016-05-08"", ""2016-05-24"", ""2016-06-09"", ""2016-06-25"", ""2016-07-11"", ""2016-07-27"", ""2016-08-12"", ""2016-08-28""], ""NDVI"": [2834, 2660, 2702, 2487, 3914, 5203, 3401, 8166, 7531, 9627, 9539, 8938, 1692, 3477, 2606, 3287, 3007, 7401, 8913, 8387, 7251, 3764, 4259], ""EVI"": [1488, 1556, 1622, 1313, 2431, 3281, 2198, 5492, 5051, 8747, 8880, 8029, 1655, 2621, 1922, 1745, 1294, 4801, 8160, 6508, 5154, 1877, 2379], ""NIR_reflectance"": [3336, 2948, 2245, 2956, 2323, 3904, 5069, 5379, 6793, 5279, 4730, 2088, 2943, 3633, 4628, 4247, 3877, 2664, 2107, 2185, 2629, 2693, 2287]}"
-57.851,-13.6391,Soy-Sunflower,2015-09-14,2016-08-28,mod13q1-6.1,"{""Index"": [""2015-09-14"", ""2015-09-30"", ""2015-10-16"", ""2015-11-01"", ""2015-11-17"", ""2015-12-03"", ""2015-12-19"", ""2016-01-01"", ""2016-01-17"", ""2016-02-02"", ""2016-02-18"", ""2016-03-05"", ""2016-03-21"", ""2016-04-06"", ""2016-04-22"", ""2016-05-08"", ""2016-05-24"", ""2016-06-09"", ""2016-06-25"", ""2016-07-11"", ""2016-07-27"", ""2016-08-12"", ""2016-08-28""], ""NDVI"": [2728, 2690, 2541, 2589, 3801, 4876, 3233, 8289, 7259, 9489, 9491, 8935, 2899, 3312, 2834, 3480, 2870, 7307, 8878, 8897, 8534, 7285, 6994], ""EVI"": [1414, 1605, 1466, 1406, 2210, 3087, 2021, 5451, 4790, 8301, 8768, 8060, 2248, 2489, 1862, 1874, 1259, 4861, 8524, 8035, 7952, 5187, 4650], ""NIR_reflectance"": [3292, 2731, 2208, 2959, 2276, 4117, 5425, 5774, 6890, 5324, 3497, 2749, 3031, 3473, 4470, 4502, 4215, 3051, 2115, 2176, 2712, 2670, 2382]}"
-57.8416,-13.6366,Soy-Sunflower,2015-09-14,2016-08-28,mod13q1-6.1,"{""Index"": [""2015-09-14"", ""2015-09-30"", ""2015-10-16"", ""2015-11-01"", ""2015-11-17"", ""2015-12-03"", ""2015-12-19"", ""2016-01-01"", ""2016-01-17"", ""2016-02-02"", ""2016-02-18"", ""2016-03-05"", ""2016-03-21"", ""2016-04-06"", ""2016-04-22"", ""2016-05-08"", ""2016-05-24"", ""2016-06-09"", ""2016-06-25"", ""2016-07-11"", ""2016-07-27"", ""2016-08-12"", ""2016-08-28""], ""NDVI"": [2739, 2674, 2728, 2460, 3818, 4920, 3259, 7813, 7350, 9642, 9531, 8941, 2072, 3873, 2750, 3717, 3524, 7452, 8846, 7430, 5426, 2996, 2676], ""EVI"": [1580, 1585, 1735, 1311, 2366, 3139, 2054, 5252, 4917, 8832, 9182, 8044, 1365, 2925, 2011, 2199, 1590, 4784, 7682, 4856, 3058, 1400, 1378], ""NIR_reflectance"": [3231, 2880, 2157, 2610, 2055, 4204, 3843, 4914, 6012, 5156, 4967, 2673, 2977, 4128, 5179, 4571, 4050, 2500, 2025, 2804, 2732, 3000, 2317]}"
-57.7362,-13.5197,Soy-Sunflower,2015-09-14,2016-08-28,mod13q1-6.1,"{""Index"": [""2015-09-14"", ""2015-09-30"", ""2015-10-16"", ""2015-11-01"", ""2015-11-17"", ""2015-12-03"", ""2015-12-19"", ""2016-01-01"", ""2016-01-17"", ""2016-02-02"", ""2016-02-18"", ""2016-03-05"", ""2016-03-21"", ""2016-04-06"", ""2016-04-22"", ""2016-05-08"", ""2016-05-24"", ""2016-06-09"", ""2016-06-25"", ""2016-07-11"", ""2016-07-27"", ""2016-08-12"", ""2016-08-28""], ""NDVI"": [2957, 2867, 2854, 2692, 5006, 6453, 2709, 3835, 4973, 9403, 8078, 9379, 5467, 7165, 2926, 2610, 4029, 8026, 8715, 8666, 8592, 5851, 3437], ""EVI"": [1777, 1775, 1573, 1341, 3380, 4406, 1590, 2679, 2917, 8413, 7079, 9733, 5317, 5833, 1834, 1236, 2034, 5380, 6757, 6264, 6538, 3558, 1868], ""NIR_reflectance"": [3487, 2426, 2357, 2426, 1246, 3859, 4717, 6844, 6187, 4551, 2313, 2400, 3029, 5487, 5613, 4924, 4228, 2322, 2303, 2686, 2912, 2427, 2027]}"
-57.7401,-13.5124,Soy-Sunflower,2015-09-14,2016-08-28,mod13q1-6.1,"{""Index"": [""2015-09-14"", ""2015-09-30"", ""2015-10-16"", ""2015-11-01"", ""2015-11-17"", ""2015-12-03"", ""2015-12-19"", ""2016-01-01"", ""2016-01-17"", ""2016-02-02"", ""2016-02-18"", ""2016-03-05"", ""2016-03-21"", ""2016-04-06"", ""2016-04-22"", ""2016-05-08"", ""2016-05-24"", ""2016-06-09"", ""2016-06-25"", ""2016-07-11"", ""2016-07-27"", ""2016-08-12"", ""2016-08-28""], ""NDVI"": [2771, 2738, 2766, 2553, 3824, 5190, 2697, 2767, 4422, 9101, 9190, 9304, 7305, 2737, 2742, 4120, 5079, 8601, 8868, 8490, 8434, 6231, 3324], ""EVI"": [1563, 1568, 1584, 1415, 2178, 3098, 1594, 1893, 2440, 7109, 8644, 9245, 7535, 2339, 1564, 2113, 3079, 6465, 7087, 6656, 6773, 3988, 1860], ""NIR_reflectance"": [3289, 2479, 2528, 2693, 1756, 3666, 4317, 6817, 5971, 4563, 2166, 1779, 2626, 5252, 5775, 5080, 3456, 2043, 2632, 2601, 2668, 2575, 2365]}"
-59.243,-13.49,Soy-Sunflower,2015-09-14,2016-08-28,mod13q1-6.1,"{""Index"": [""2015-09-14"", ""2015-09-30"", ""2015-10-16"", ""2015-11-01"", ""2015-11-17"", ""2015-12-03"", ""2015-12-19"", ""2016-01-01"", ""2016-01-17"", ""2016-02-02"", ""2016-02-18"", ""2016-03-05"", ""2016-03-21"", ""2016-04-06"", ""2016-04-22"", ""2016-05-08"", ""2016-05-24"", ""2016-06-09"", ""2016-06-25"", ""2016-07-11"", ""2016-07-27"", ""2016-08-12"", ""2016-08-28""], ""NDVI"": [2655, 1978, 1733, 1880, 3491, 1715, 2513, 4654, 3666, 4615, 5937, 4806, 3365, 6233, 7750, 6768, 5259, 6385, 6654, 8041, 7829, 7162, 4979], ""EVI"": [1564, 1080, 929, 1047, 2175, 1003, 1563, 2855, 2167, 3900, 3568, 2831, 2249, 4495, 4679, 4433, 3384, 4331, 4533, 6053, 5772, 4805, 3215], ""NIR_reflectance"": [3030, 3242, 2867, 3496, 5111, 5733, 5266, 5640, 4066, 2488, 3499, 2075, 2382, 3290, 4428, 5083, 4713, 3098, 2075, 2738, 2419, 2271, 2445]}"
-59.2451,-13.4863,Soy-Sunflower,2015-09-14,2016-08-28,mod13q1-6.1,"{""Index"": [""2015-09-14"", ""2015-09-30"", ""2015-10-16"", ""2015-11-01"", ""2015-11-17"", ""2015-12-03"", ""2015-12-19"", ""2016-01-01"", ""2016-01-17"", ""2016-02-02"", ""2016-02-18"", ""2016-03-05"", ""2016-03-21"", ""2016-04-06"", ""2016-04-22"", ""2016-05-08"", ""2016-05-24"", ""2016-06-09"", ""2016-06-25"", ""2016-07-11"", ""2016-07-27"", ""2016-08-12"", ""2016-08-28""], ""NDVI"": [2734, 1911, 1628, 1639, 3312, 1709, 2047, 3954, 2609, 4247, 4381, 4982, 4029, 6377, 9065, 8197, 4191, 3016, 7549, 7822, 7467, 5746, 2868], ""EVI"": [1578, 1031, 848, 891, 2036, 976, 1243, 2361, 1565, 3313, 3062, 3509, 2505, 4801, 6819, 5410, 2499, 1580, 5531, 5101, 5260, 3516, 1796], ""NIR_reflectance"": [3048, 3249, 2844, 3571, 5115, 5953, 4953, 5161, 3382, 2379, 3542, 1989, 1890, 3593, 4471, 4353, 4372, 3415, 2040, 2561, 2256, 2106, 2268]}"
-59.2439,-13.4856,Soy-Sunflower,2015-09-14,2016-08-28,mod13q1-6.1,"{""Index"": [""2015-09-14"", ""2015-09-30"", ""2015-10-16"", ""2015-11-01"", ""2015-11-17"", ""2015-12-03"", ""2015-12-19"", ""2016-01-01"", ""2016-01-17"", ""2016-02-02"", ""2016-02-18"", ""2016-03-05"", ""2016-03-21"", ""2016-04-06"", ""2016-04-22"", ""2016-05-08"", ""2016-05-24"", ""2016-06-09"", ""2016-06-25"", ""2016-07-11"", ""2016-07-27"", ""2016-08-12"", ""2016-08-28""], ""NDVI"": [2734, 1911, 1628, 1639, 3312, 1709, 2047, 3954, 2609, 4247, 4381, 4982, 4029, 6377, 9065, 8197, 4191, 3016, 7549, 7822, 7467, 5746, 2868], ""EVI"": [1578, 1031, 848, 891, 2036, 976, 1243, 2361, 1565, 3313, 3062, 3509, 2505, 4801, 6819, 5410, 2499, 1580, 5531, 5101, 5260, 3516, 1796], ""NIR_reflectance"": [3048, 3249, 2844, 3571, 5115, 5953, 4953, 5161, 3382, 2379, 3542, 1989, 1890, 3593, 4471, 4353, 4372, 3415, 2040, 2561, 2256, 2106, 2268]}"
-59.239,-13.4849,Soy-Sunflower,2015-09-14,2016-08-28,mod13q1-6.1,"{""Index"": [""2015-09-14"", ""2015-09-30"", ""2015-10-16"", ""2015-11-01"", ""2015-11-17"", ""2015-12-03"", ""2015-12-19"", ""2016-01-01"", ""2016-01-17"", ""2016-02-02"", ""2016-02-18"", ""2016-03-05"", ""2016-03-21"", ""2016-04-06"", ""2016-04-22"", ""2016-05-08"", ""2016-05-24"", ""2016-06-09"", ""2016-06-25"", ""2016-07-11"", ""2016-07-27"", ""2016-08-12"", ""2016-08-28""], ""NDVI"": [2782, 2154, 2556, 2211, 3542, 2563, 2902, 2834, 3163, 2279, 4558, 6962, 2873, 7526, 8463, 6394, 4593, 5475, 5694, 7940, 7702, 7148, 5781], ""EVI"": [1672, 1216, 1247, 1261, 2210, 1557, 1824, 1620, 1625, 2068, 3825, 4716, 2272, 5699, 5114, 3821, 3061, 3572, 3664, 5856, 5588, 4762, 3499], ""NIR_reflectance"": [3032, 3313, 2834, 3626, 5334, 6247, 5209, 5455, 3561, 2542, 3439, 2047, 2146, 3699, 4376, 4095, 4383, 3400, 1934, 2752, 2533, 2016, 2559]}"
-54.2313,-14.0482,Cerrado,2000-09-13,2001-08-29,mod13q1-6.1,"{""Index"": [""2000-09-13"", ""2000-09-29"", ""2000-10-15"", ""2000-10-31"", ""2000-11-16"", ""2000-12-02"", ""2000-12-18"", ""2001-01-01"", ""2001-01-17"", ""2001-02-02"", ""2001-02-18"", ""2001-03-06"", ""2001-03-22"", ""2001-04-07"", ""2001-04-23"", ""2001-05-09"", ""2001-05-25"", ""2001-06-10"", ""2001-06-26"", ""2001-07-12"", ""2001-07-28"", ""2001-08-13"", ""2001-08-29""], ""NDVI"": [4117, 5601, 5499, 5988, 7086, 5898, 6093, 7345, 4328, 4474, 4320, 4268, 5223, 5581, 6975, 5540, 6394, 6519, 6163, 5674, 5030, 4781, 4281], ""EVI"": [1900, 2305, 3052, 3860, 4609, 3756, 3819, 3615, 1912, 1894, 1705, 1975, 2743, 2959, 3617, 3235, 3490, 3499, 3507, 2931, 2535, 2221, 1893], ""NIR_reflectance"": [1927, 1933, 2566, 2674, 3249, 3012, 3073, 2441, 2610, 2248, 3251, 2475, 2262, 2309, 2340, 1964, 1979, 2108, 2022, 1703, 1776, 1687, 1508]}"
-54.2313,-14.0482,Cerrado,2001-09-14,2002-08-29,mod13q1-6.1,"{""Index"": [""2001-09-14"", ""2001-09-30"", ""2001-10-16"", ""2001-11-01"", ""2001-11-17"", ""2001-12-03"", ""2001-12-19"", ""2002-01-01"", ""2002-01-17"", ""2002-02-02"", ""2002-02-18"", ""2002-03-06"", ""2002-03-22"", ""2002-04-07"", ""2002-04-23"", ""2002-05-09"", ""2002-05-25"", ""2002-06-10"", ""2002-06-26"", ""2002-07-12"", ""2002-07-28"", ""2002-08-13"", ""2002-08-29""], ""NDVI"": [4448, 3953, 3702, 3575, 2643, 4558, 4284, 4428, 5458, 3869, 5872, 4625, 1059, 6774, 7403, 6501, 7824, 7508, 6613, 6234, 5903, 4989, 4758], ""EVI"": [2124, 1642, 1649, 1459, 1244, 2243, 2529, 2080, 3616, 2825, 3370, 2866, 1014, 4573, 3957, 3738, 4369, 3947, 3661, 3235, 2887, 2467, 2396], ""NIR_reflectance"": [1947, 2352, 2391, 2352, 2617, 3693, 3574, 3071, 1637, 3170, 2560, 3371, 2542, 2463, 2722, 2337, 2211, 1980, 1803, 2009, 1597, 1782, 1365]}"
-54.2313,-14.0482,Cerrado,2002-09-14,2003-08-29,mod13q1-6.1,"{""Index"": [""2002-09-14"", ""2002-09-30"", ""2002-10-16"", ""2002-11-01"", ""2002-11-17"", ""2002-12-03"", ""2002-12-19"", ""2003-01-01"", ""2003-01-17"", ""2003-02-02"", ""2003-02-18"", ""2003-03-06"", ""2003-03-22"", ""2003-04-07"", ""2003-04-23"", ""2003-05-09"", ""2003-05-25"", ""2003-06-10"", ""2003-06-26"", ""2003-07-12"", ""2003-07-28"", ""2003-08-13"", ""2003-08-29""], ""NDVI"": [4379, 4266, 4418, 3783, 3849, 6353, 5997, 6515, 5852, 5934, 3556, 4479, 7555, 4113, 6062, 6286, 6947, 6902, 6896, 6095, 6213, 5539, 4998], ""EVI"": [2025, 2151, 2276, 1633, 1840, 2959, 3711, 4482, 3060, 3193, 2817, 2720, 4051, 2901, 2552, 3786, 3633, 3485, 3479, 3110, 3080, 2598, 2266], ""NIR_reflectance"": [1937, 2060, 2842, 1901, 3302, 3477, 2723, 2751, 5610, 3490, 2514, 2731, 2695, 2495, 2610, 2393, 2166, 2142, 2171, 1901, 2095, 2183, 1696]}"
-54.2313,-14.0482,Cerrado,2003-09-14,2004-08-28,mod13q1-6.1,"{""Index"": [""2003-09-14"", ""2003-09-30"", ""2003-10-16"", ""2003-11-01"", ""2003-11-17"", ""2003-12-03"", ""2003-12-19"", ""2004-01-01"", ""2004-01-17"", ""2004-02-02"", ""2004-02-18"", ""2004-03-05"", ""2004-03-21"", ""2004-04-06"", ""2004-04-22"", ""2004-05-08"", ""2004-05-24"", ""2004-06-09"", ""2004-06-25"", ""2004-07-11"", ""2004-07-27"", ""2004-08-12"", ""2004-08-28""], ""NDVI"": [4704, 4772, 4144, 2695, 2717, 2623, 3899, 5265, 5353, 4210, 5191, 5570, 7832, 6601, 6880, 7323, 6246, 6497, 6365, 5935, 5563, 6112, 4562], ""EVI"": [2024, 2058, 1711, 1098, 1196, 1419, 2469, 3143, 3622, 2692, 3168, 3233, 4192, 3689, 5001, 3882, 3588, 3612, 3579, 3338, 2749, 3435, 2079], ""NIR_reflectance"": [1950, 1960, 2890, 3512, 2343, 2430, 3976, 2652, 2514, 3309, 1632, 2908, 2465, 2281, 2276, 2317, 2175, 2017, 1880, 1741, 1735, 1604, 1413]}"
-54.2313,-14.0482,Cerrado,2004-09-13,2005-08-29,mod13q1-6.1,"{""Index"": [""2004-09-13"", ""2004-09-29"", ""2004-10-15"", ""2004-10-31"", ""2004-11-16"", ""2004-12-02"", ""2004-12-18"", ""2005-01-01"", ""2005-01-17"", ""2005-02-02"", ""2005-02-18"", ""2005-03-06"", ""2005-03-22"", ""2005-04-07"", ""2005-04-23"", ""2005-05-09"", ""2005-05-25"", ""2005-06-10"", ""2005-06-26"", ""2005-07-12"", ""2005-07-28"", ""2005-08-13"", ""2005-08-29""], ""NDVI"": [4772, 4219, 3857, 3508, 3864, 4013, 5719, 5769, 6717, 4618, 6640, 6828, 6643, 6244, 6812, 6972, 6642, 7064, 6764, 6009, 5657, 5634, 4876], ""EVI"": [2179, 1882, 1778, 1677, 2093, 1700, 3419, 3538, 4500, 3487, 3311, 4721, 3417, 3761, 4564, 4898, 3690, 4677, 3390, 2931, 2703, 2664, 2269], ""NIR_reflectance"": [1699, 2242, 3397, 2821, 3539, 3279, 2752, 2598, 2534, 2657, 3858, 2511, 2813, 2680, 2666, 2682, 2217, 2624, 1904, 1882, 1830, 1893, 1952]}"
-54.2313,-14.0482,Cerrado,2005-09-14,2006-08-29,mod13q1-6.1,"{""Index"": [""2005-09-14"", ""2005-09-30"", ""2005-10-16"", ""2005-11-01"", ""2005-11-17"", ""2005-12-03"", ""2005-12-19"", ""2006-01-01"", ""2006-01-17"", ""2006-02-02"", ""2006-02-18"", ""2006-03-06"", ""2006-03-22"", ""2006-04-07"", ""2006-04-23"", ""2006-05-09"", ""2006-05-25"", ""2006-06-10"", ""2006-06-26"", ""2006-07-12"", ""2006-07-28"", ""2006-08-13"", ""2006-08-29""], ""NDVI"": [4448, 4112, 4322, 3909, 4331, 5429, 7069, 5674, 6008, 5291, 6924, 6953, 6275, 6800, 5643, 6726, 6198, 6575, 6132, 5807, 5635, 4987, 4711], ""EVI"": [1974, 1822, 1787, 1674, 1912, 2957, 4980, 3595, 3440, 2473, 4735, 5208, 4176, 4863, 3409, 4496, 3497, 4070, 2940, 2753, 2734, 2221, 2051], ""NIR_reflectance"": [2307, 1662, 2773, 2896, 3341, 3779, 2308, 3566, 2410, 2786, 3528, 3616, 2617, 3285, 2275, 2122, 2084, 2059, 1925, 1806, 1781, 1574, 1610]}"
-54.2313,-14.0482,Cerrado,2006-09-14,2007-08-29,mod13q1-6.1,"{""Index"": [""2006-09-14"", ""2006-09-30"", ""2006-10-16"", ""2006-11-01"", ""2006-11-17"", ""2006-12-03"", ""2006-12-19"", ""2007-01-01"", ""2007-01-17"", ""2007-02-02"", ""2007-02-18"", ""2007-03-06"", ""2007-03-22"", ""2007-04-07"", ""2007-04-23"", ""2007-05-09"", ""2007-05-25"", ""2007-06-10"", ""2007-06-26"", ""2007-07-12"", ""2007-07-28"", ""2007-08-13"", ""2007-08-29""], ""NDVI"": [4541, 4372, 3766, 4509, 4476, 4178, 4442, 5766, 5994, 5981, 4038, 6983, 6419, 6070, 6436, 7028, 4873, 6305, 6019, 6858, 5784, 5473, 5001], ""EVI"": [1792, 1883, 1633, 2428, 2434, 2004, 2012, 3662, 3570, 3228, 2965, 4796, 4442, 4189, 3188, 3502, 3074, 3115, 3068, 4163, 3005, 2747, 2440], ""NIR_reflectance"": [1742, 2424, 3378, 3051, 2683, 1903, 3489, 3990, 3260, 3697, 2758, 3377, 2646, 3025, 2102, 2070, 2103, 1839, 1761, 1537, 1701, 1716, 2278]}"
-54.0483,-16.9477,Soy-Cotton,2015-09-14,2016-08-28,mod13q1-6.1,"{""Index"": [""2015-09-14"", ""2015-09-30"", ""2015-10-16"", ""2015-11-01"", ""2015-11-17"", ""2015-12-03"", ""2015-12-19"", ""2016-01-01"", ""2016-01-17"", ""2016-02-02"", ""2016-02-18"", ""2016-03-05"", ""2016-03-21"", ""2016-04-06"", ""2016-04-22"", ""2016-05-08"", ""2016-05-24"", ""2016-06-09"", ""2016-06-25"", ""2016-07-11"", ""2016-07-27"", ""2016-08-12"", ""2016-08-28""], ""NDVI"": [3184, 3122, 3066, 2510, 2208, 2467, 2355, 3268, 5149, 7940, 9070, 9419, 3920, 5908, 4181, 3043, 2908, 2125, 1960, 3351, 5224, 5961, 6046], ""EVI"": [1728, 1788, 1810, 1273, 1142, 1223, 1286, 1911, 2684, 7738, 9676, 9081, 3918, 5490, 1989, 1403, 1569, 1093, 783, 1650, 3237, 3798, 3959], ""NIR_reflectance"": [2539, 2322, 2563, 3062, 5600, 4920, 4851, 4207, 3670, 1877, 3562, 2677, 4406, 5058, 4773, 4188, 4426, 2820, 2280, 2399, 2494, 2631, 2195]}"
-58.8378,-13.6469,Soy-Cotton,2015-09-14,2016-08-28,mod13q1-6.1,"{""Index"": [""2015-09-14"", ""2015-09-30"", ""2015-10-16"", ""2015-11-01"", ""2015-11-17"", ""2015-12-03"", ""2015-12-19"", ""2016-01-01"", ""2016-01-17"", ""2016-02-02"", ""2016-02-18"", ""2016-03-05"", ""2016-03-21"", ""2016-04-06"", ""2016-04-22"", ""2016-05-08"", ""2016-05-24"", ""2016-06-09"", ""2016-06-25"", ""2016-07-11"", ""2016-07-27"", ""2016-08-12"", ""2016-08-28""], ""NDVI"": [6802, 4893, 3659, 4047, 3482, 3382, 4726, 5228, 9630, 9543, 8744, 8744, 4140, 1482, 4381, 8399, 6703, 9526, 9432, 9354, 9151, 8973, 8703], ""EVI"": [4796, 3407, 2124, 2407, 1999, 1914, 3041, 3666, 9027, 8911, 8058, 8058, 1670, 1228, 3205, 5762, 4289, 8527, 9666, 9128, 9010, 8271, 7289], ""NIR_reflectance"": [3137, 1927, 2963, 2931, 5688, 6445, 2881, 5575, 4926, 1818, 5184, 3196, 6867, 5133, 6287, 6708, 6446, 5761, 4304, 3578, 3421, 2641, 2768]}"
-55.2066,-15.6532,Soy-Cotton,2014-09-14,2015-08-29,mod13q1-6.1,"{""Index"": [""2014-09-14"", ""2014-09-30"", ""2014-10-16"", ""2014-11-01"", ""2014-11-17"", ""2014-12-03"", ""2014-12-19"", ""2015-01-01"", ""2015-01-17"", ""2015-02-02"", ""2015-02-18"", ""2015-03-06"", ""2015-03-22"", ""2015-04-07"", ""2015-04-23"", ""2015-05-09"", ""2015-05-25"", ""2015-06-10"", ""2015-06-26"", ""2015-07-12"", ""2015-07-28"", ""2015-08-13"", ""2015-08-29""], ""NDVI"": [4948, 6011, 3387, 3076, 2592, 2538, 2913, 5515, 6841, 8785, 8694, 9687, 4739, 3834, 4323, 6968, 8887, 8555, 8363, 8104, 7840, 6733, 4052], ""EVI"": [2670, 4287, 2345, 2176, 1452, 1196, 1517, 2784, 4945, 8701, 8261, 4497, 2937, 2640, 2278, 4585, 7176, 7077, 6531, 6158, 5926, 3943, 1994], ""NIR_reflectance"": [2534, 2990, 2499, 2060, 4113, 4864, 5468, 5468, 4691, 1209, 2036, 2415, 2854, 2994, 2854, 3911, 4728, 4339, 3219, 2418, 2999, 3112, 3141]}"
-54.8431,-15.5333,Soy-Cotton,2015-09-14,2016-08-28,mod13q1-6.1,"{""Index"": [""2015-09-14"", ""2015-09-30"", ""2015-10-16"", ""2015-11-01"", ""2015-11-17"", ""2015-12-03"", ""2015-12-19"", ""2016-01-01"", ""2016-01-17"", ""2016-02-02"", ""2016-02-18"", ""2016-03-05"", ""2016-03-21"", ""2016-04-06"", ""2016-04-22"", ""2016-05-08"", ""2016-05-24"", ""2016-06-09"", ""2016-06-25"", ""2016-07-11"", ""2016-07-27"", ""2016-08-12"", ""2016-08-28""], ""NDVI"": [4267, 3892, 3387, 3282, 2144, 2779, 2108, 3427, 8007, 9311, 9000, 9686, 3682, 3036, 2810, 2587, 5219, 8369, 8958, 9019, 9081, 8654, 8106], ""EVI"": [2318, 2246, 1780, 1662, 1118, 1301, 1168, 2209, 6067, 8675, 9263, 9086, 3650, 1739, 1808, 1517, 3197, 7511, 7752, 8322, 8242, 6738, 5885], ""NIR_reflectance"": [2626, 2797, 2374, 2500, 3083, 5903, 7302, 3896, 6194, 3541, 5688, 2129, 2541, 3807, 4021, 4338, 4384, 3348, 2542, 2409, 2468, 2296, 2084]}"
-58.6984,-13.0806,Soy-Cotton,2014-09-14,2015-08-29,mod13q1-6.1,"{""Index"": [""2014-09-14"", ""2014-09-30"", ""2014-10-16"", ""2014-11-01"", ""2014-11-17"", ""2014-12-03"", ""2014-12-19"", ""2015-01-01"", ""2015-01-17"", ""2015-02-02"", ""2015-02-18"", ""2015-03-06"", ""2015-03-22"", ""2015-04-07"", ""2015-04-23"", ""2015-05-09"", ""2015-05-25"", ""2015-06-10"", ""2015-06-26"", ""2015-07-12"", ""2015-07-28"", ""2015-08-13"", ""2015-08-29""], ""NDVI"": [4207, 3964, 3731, 4045, 3397, 2749, 3302, 7454, 7994, 9257, 9078, 4434, 4457, 3006, 3957, 9198, 9095, 9223, 9188, 9197, 9026, 8616, 6751], ""EVI"": [2209, 2338, 2208, 2547, 2096, 1691, 1819, 5121, 8940, 8796, 7960, 3201, 3064, 1634, 2766, 5889, 8960, 8906, 8453, 8619, 8077, 6947, 4269], ""NIR_reflectance"": [2371, 2457, 3449, 2631, 4399, 3592, 4148, 1655, 1894, 2782, 4017, 4436, 6776, 4909, 6932, 6351, 4772, 3522, 3043, 2276, 2749, 2773, 2960]}"
