longitude,latitude,label,start_date,end_date
-55.6632,-12.4478,Soy-Millet,2014-09-14,2015-08-29
-55.5456,-12.2655,Soy-Millet,2014-09-14,2015-08-29
-55.5532,-12.2392,Soy-Millet,2014-09-14,2015-08-29
-55.3301,-12.1949,Soy-Millet,2014-09-14,2015-08-29
-55.4954,-12.161,Soy-Millet,2014-09-14,2015-08-29
-51.7324,-12.1228,Soy-Millet,2014-09-14,2015-08-29
-55.521,-12.107,Soy-Millet,2014-09-14,2015-08-29
-51.7424,-12.1061,Soy-Millet,2014-09-14,2015-08-29
-51.7529,-12.0898,Soy-Millet,2014-09-14,2015-08-29
-51.7598,-12.0791,Soy-Millet,2014-09-14,2015-08-29
-51.783,-12.0468,Soy-Millet,2014-09-14,2015-08-29
-51.7665,-12.0465,Soy-Millet,2014-09-14,2015-08-29
-51.7826,-12.0284,Soy-Millet,2014-09-14,2015-08-29
-51.808,-12.0071,Soy-Millet,2014-09-14,2015-08-29
-54.6904,-11.8437,Soy-Millet,2014-09-14,2015-08-29
-51.9155,-11.841,Soy-Millet,2014-09-14,2015-08-29
-55.4655,-11.7816,Soy-Millet,2014-09-14,2015-08-29
-55.2739,-11.7019,Soy-Millet,2014-09-14,2015-08-29
-52.0067,-11.6837,Soy-Millet,2014-09-14,2015-08-29
-54.6032,-11.6522,Soy-Millet,2014-09-14,2015-08-29
-52.0355,-11.6371,Soy-Millet,2014-09-14,2015-08-29
-52.0528,-11.6146,Soy-Millet,2014-09-14,2015-08-29
-52.0533,-11.6069,Soy-Millet,2014-09-14,2015-08-29
-52.0653,-11.5996,Soy-Millet,2014-09-14,2015-08-29
-55.4198,-11.5962,Soy-Millet,2014-09-14,2015-08-29
-55.4161,-11.5908,Soy-Millet,2014-09-14,2015-08-29
-55.4132,-11.5805,Soy-Millet,2014-09-14,2015-08-29
-54.6785,-11.5568,Soy-Millet,2014-09-14,2015-08-29
-52.0924,-11.554,Soy-Millet,2014-09-14,2015-08-29
-55.403,-11.5508,Soy-Millet,2014-09-14,2015-08-29
-55.3781,-11.5256,Soy-Millet,2014-09-14,2015-08-29
-54.7088,-11.5185,Soy-Millet,2014-09-14,2015-08-29
-54.7655,-11.4979,Soy-Millet,2014-09-14,2015-08-29
-54.7634,-11.4939,Soy-Millet,2014-09-14,2015-08-29
-52.1604,-11.4615,Soy-Millet,2014-09-14,2015-08-29
-52.165,-11.4548,Soy-Millet,2014-09-14,2015-08-29
-55.3377,-11.386,Soy-Millet,2014-09-14,2015-08-29
-55.3314,-11.3229,Soy-Millet,2014-09-14,2015-08-29
-52.3225,-11.2984,Soy-Millet,2014-09-14,2015-08-29
-52.307,-11.2943,Soy-Millet,2014-09-14,2015-08-29
-55.2641,-11.0195,Soy-Millet,2014-09-14,2015-08-29
-54.7602,-17.2819,Soy-Millet,2015-09-14,2016-08-28
-54.8581,-17.2771,Soy-Millet,2015-09-14,2016-08-28
-54.7699,-17.2748,Soy-Millet,2015-09-14,2016-08-28
-54.7688,-17.2636,Soy-Millet,2015-09-14,2016-08-28
-54.7693,-17.2436,Soy-Millet,2015-09-14,2016-08-28
-54.7573,-17.2419,Soy-Millet,2015-09-14,2016-08-28
-54.7681,-17.2376,Soy-Millet,2015-09-14,2016-08-28
-54.7553,-17.2313,Soy-Millet,2015-09-14,2016-08-28
-54.7559,-17.1666,Soy-Millet,2015-09-14,2016-08-28
-54.7038,-17.1081,Soy-Millet,2015-09-14,2016-08-28
-54.6771,-17.1031,Soy-Millet,2015-09-14,2016-08-28
-54.6869,-17.1022,Soy-Millet,2015-09-14,2016-08-28
-54.7019,-17.1004,Soy-Millet,2015-09-14,2016-08-28
-54.7439,-16.9896,Soy-Millet,2015-09-14,2016-08-28
-54.0239,-16.9367,Soy-Millet,2015-09-14,2016-08-28
-53.9417,-16.9305,Soy-Millet,2015-09-14,2016-08-28
-53.9236,-16.9293,Soy-Millet,2015-09-14,2016-08-28
-53.9333,-16.9288,Soy-Millet,2015-09-14,2016-08-28
-54.0133,-16.9276,Soy-Millet,2015-09-14,2016-08-28
-54.0005,-16.9262,Soy-Millet,2015-09-14,2016-08-28
-53.9393,-16.9257,Soy-Millet,2015-09-14,2016-08-28
-53.9031,-16.9189,Soy-Millet,2015-09-14,2016-08-28
-53.9668,-16.9142,Soy-Millet,2015-09-14,2016-08-28
-53.9033,-16.8824,Soy-Millet,2015-09-14,2016-08-28
-58.838,-13.8577,Soy-Cotton,2015-09-14,2016-08-28
-56.0274,-12.8359,Soy-Cotton,2014-09-14,2015-08-29
-54.897,-15.506,Soy-Cotton,2014-09-14,2015-08-29
-55.1974,-15.391,Soy-Cotton,2015-09-14,2016-08-28
-57.966,-13.4745,Soy-Cotton,2015-09-14,2016-08-28
-55.3035,-15.8836,Soy-Cotton,2015-09-14,2016-08-28
-56.3342,-12.7516,Soy-Cotton,2014-09-14,2015-08-29
-56.0597,-13.023,Soy-Cotton,2014-09-14,2015-08-29
-56.3817,-12.9004,Soy-Cotton,2014-09-14,2015-08-29
-59.2835,-13.5153,Soy-Cotton,2015-09-14,2016-08-28
-57.8471,-13.5075,Soy-Cotton,2015-09-14,2016-08-28
-54.4561,-17.1491,Soy-Cotton,2015-09-14,2016-08-28
-58.7863,-13.8517,Soy-Cotton,2015-09-14,2016-08-28
-54.5175,-15.581,Soy-Cotton,2014-09-14,2015-08-29
-59.1194,-13.5184,Soy-Cotton,2015-09-14,2016-08-28
-58.9423,-13.535,Soy-Cotton,2015-09-14,2016-08-28
-58.7597,-13.4369,Soy-Cotton,2014-09-14,2015-08-29
-58.7587,-13.8308,Soy-Cotton,2015-09-14,2016-08-28
-58.5789,-12.9524,Soy-Cotton,2015-09-14,2016-08-28
-54.9815,-15.3375,Soy-Cotton,2015-09-14,2016-08-28
-58.8349,-13.6227,Soy-Cotton,2015-09-14,2016-08-28
-56.4061,-12.9018,Soy-Cotton,2014-09-14,2015-08-29
-53.904,-15.0527,Soy-Cotton,2015-09-14,2016-08-28
-56.4948,-14.2756,Soy-Cotton,2015-09-14,2016-08-28
-55.1105,-15.2227,Soy-Cotton,2015-09-14,2016-08-28
-55.1126,-15.2569,Soy-Cotton,2015-09-14,2016-08-28
-55.051,-15.489,Soy-Cotton,2015-09-14,2016-08-28
-59.2961,-13.622,Soy-Cotton,2015-09-14,2016-08-28
-55.2099,-15.3938,Soy-Cotton,2015-09-14,2016-08-28
-58.7496,-13.2293,Soy-Cotton,2015-09-14,2016-08-28
-54.1582,-15.6182,Soy-Cotton,2014-09-14,2015-08-29
-57.9901,-14.0983,Soy-Cotton,2015-09-14,2016-08-28
-55.2001,-15.6451,Soy-Cotton,2014-09-14,2015-08-29
-58.7356,-13.2279,Soy-Cotton,2015-09-14,2016-08-28
-54.0332,-16.8348,Soy-Millet,2015-09-14,2016-08-28
-54.0383,-16.8337,Soy-Millet,2015-09-14,2016-08-28
-54.6645,-16.6864,Soy-Millet,2015-09-14,2016-08-28
-55.1212,-15.9329,Soy-Millet,2015-09-14,2016-08-28
-55.364,-15.7609,Soy-Millet,2015-09-14,2016-08-28
-54.2136,-15.3888,Soy-Millet,2015-09-14,2016-08-28
-54.1684,-15.3026,Soy-Millet,2015-09-14,2016-08-28
-55.0492,-15.1939,Soy-Millet,2015-09-14,2016-08-28
-55.0402,-15.187,Soy-Millet,2015-09-14,2016-08-28
-54.9909,-15.1462,Soy-Millet,2015-09-14,2016-08-28
-53.8484,-15.1126,Soy-Millet,2015-09-14,2016-08-28
-53.9945,-14.9955,Soy-Millet,2015-09-14,2016-08-28
-56.2247,-14.5222,Soy-Millet,2015-09-14,2016-08-28
-56.2183,-14.5131,Soy-Millet,2015-09-14,2016-08-28
-56.2344,-14.49,Soy-Millet,2015-09-14,2016-08-28
-57.6542,-14.2271,Soy-Millet,2015-09-14,2016-08-28
-57.4587,-14.1862,Soy-Millet,2015-09-14,2016-08-28
-57.3396,-14.1809,Soy-Millet,2015-09-14,2016-08-28
-57.333,-14.1808,Soy-Millet,2015-09-14,2016-08-28
-57.1595,-14.1689,Soy-Millet,2015-09-14,2016-08-28
-57.3054,-14.1681,Soy-Millet,2015-09-14,2016-08-28
-56.8068,-14.1558,Soy-Millet,2015-09-14,2016-08-28
-56.8134,-14.1536,Soy-Millet,2015-09-14,2016-08-28
-56.7594,-14.1515,Soy-Millet,2015-09-14,2016-08-28
-56.801,-14.1465,Soy-Millet,2015-09-14,2016-08-28
-56.8118,-14.1449,Soy-Millet,2015-09-14,2016-08-28
-56.7902,-13.8815,Soy-Millet,2015-09-14,2016-08-28
-57.3226,-13.8238,Soy-Millet,2015-09-14,2016-08-28
-56.1705,-13.8196,Soy-Millet,2015-09-14,2016-08-28
-56.2523,-13.7965,Soy-Millet,2015-09-14,2016-08-28
-56.2365,-13.7948,Soy-Millet,2015-09-14,2016-08-28
-56.2603,-13.7927,Soy-Millet,2015-09-14,2016-08-28
-57.5111,-13.7452,Soy-Millet,2015-09-14,2016-08-28
-57.7831,-13.5984,Soy-Millet,2015-09-14,2016-08-28
-57.8749,-13.5492,Soy-Millet,2015-09-14,2016-08-28
-56.2889,-13.447,Soy-Millet,2015-09-14,2016-08-28
-56.2911,-13.4418,Soy-Millet,2015-09-14,2016-08-28
-56.2849,-13.4404,Soy-Millet,2015-09-14,2016-08-28
-56.2998,-13.435,Soy-Millet,2015-09-14,2016-08-28
-56.3011,-13.4306,Soy-Millet,2015-09-14,2016-08-28
-57.6852,-13.4115,Soy-Millet,2015-09-14,2016-08-28
-57.677,-13.4038,Soy-Millet,2015-09-14,2016-08-28
-57.6884,-13.3999,Soy-Millet,2015-09-14,2016-08-28
-57.6729,-13.3962,Soy-Millet,2015-09-14,2016-08-28
-57.6848,-13.3953,Soy-Millet,2015-09-14,2016-08-28
-57.6824,-13.3894,Soy-Millet,2015-09-14,2016-08-28
-57.6793,-13.3822,Soy-Millet,2015-09-14,2016-08-28
-57.6796,-13.3753,Soy-Millet,2015-09-14,2016-08-28
-57.6798,-13.3675,Soy-Millet,2015-09-14,2016-08-28
-57.7415,-13.2808,Soy-Millet,2015-09-14,2016-08-28
-57.7482,-13.2785,Soy-Millet,2015-09-14,2016-08-28
-57.7348,-13.2778,Soy-Millet,2015-09-14,2016-08-28
-57.7534,-13.2771,Soy-Millet,2015-09-14,2016-08-28
-57.747,-13.2716,Soy-Millet,2015-09-14,2016-08-28
-57.7383,-13.2705,Soy-Millet,2015-09-14,2016-08-28
-57.7531,-13.2702,Soy-Millet,2015-09-14,2016-08-28
-57.7314,-13.2681,Soy-Millet,2015-09-14,2016-08-28
-57.7529,-13.2646,Soy-Millet,2015-09-14,2016-08-28
-57.7284,-13.2626,Soy-Millet,2015-09-14,2016-08-28
-57.7175,-13.2617,Soy-Millet,2015-09-14,2016-08-28
-57.6627,-13.2552,Soy-Millet,2015-09-14,2016-08-28
-57.6728,-13.2548,Soy-Millet,2015-09-14,2016-08-28
-58.1761,-12.7977,Soy-Millet,2015-09-14,2016-08-28
-58.1725,-12.7874,Soy-Millet,2015-09-14,2016-08-28
-58.1973,-12.7641,Soy-Millet,2015-09-14,2016-08-28
-55.8383,-12.7607,Soy-Millet,2015-09-14,2016-08-28
-55.8028,-12.6849,Soy-Millet,2015-09-14,2016-08-28
-55.7272,-12.5825,Soy-Millet,2015-09-14,2016-08-28
-55.5893,-12.325,Soy-Millet,2015-09-14,2016-08-28
-55.5709,-12.2939,Soy-Millet,2015-09-14,2016-08-28
-55.5462,-12.2464,Soy-Millet,2015-09-14,2016-08-28
-55.5401,-12.2384,Soy-Millet,2015-09-14,2016-08-28
-55.5443,-12.2071,Soy-Millet,2015-09-14,2016-08-28
-55.5411,-12.1997,Soy-Millet,2015-09-14,2016-08-28
-55.5211,-12.1063,Soy-Millet,2015-09-14,2016-08-28
-55.5196,-12.0011,Soy-Millet,2015-09-14,2016-08-28
-55.3701,-15.483,Soy-Cotton,2015-09-14,2016-08-28
-55.6158,-15.4649,Soy-Cotton,2015-09-14,2016-08-28
-54.279,-15.4835,Soy-Cotton,2015-09-14,2016-08-28
-58.7524,-13.2313,Soy-Cotton,2014-09-14,2015-08-29
-55.087,-15.2241,Soy-Cotton,2015-09-14,2016-08-28
-54.7359,-15.5202,Soy-Cotton,2015-09-14,2016-08-28
-57.2037,-13.8873,Soy-Cotton,2014-09-14,2015-08-29
-54.6561,-15.5069,Soy-Cotton,2015-09-14,2016-08-28
-57.9872,-14.0913,Soy-Cotton,2014-09-14,2015-08-29
-55.2428,-15.501,Soy-Cotton,2015-09-14,2016-08-28
-59.3,-13.6002,Soy-Cotton,2015-09-14,2016-08-28
-57.9615,-13.8555,Soy-Cotton,2015-09-14,2016-08-28
-58.7593,-13.3106,Soy-Cotton,2015-09-14,2016-08-28
-59.2855,-13.5513,Soy-Cotton,2015-09-14,2016-08-28
-58.9254,-13.5242,Soy-Cotton,2015-09-14,2016-08-28
-58.8673,-13.7874,Soy-Cotton,2015-09-14,2016-08-28
-54.606,-15.5399,Soy-Cotton,2014-09-14,2015-08-29
-58.7136,-13.0752,Soy-Cotton,2014-09-14,2015-08-29
-58.7595,-13.3199,Soy-Cotton,2015-09-14,2016-08-28
-55.3097,-15.894,Soy-Cotton,2015-09-14,2016-08-28
-58.9289,-13.5369,Soy-Cotton,2015-09-14,2016-08-28
-58.8308,-13.7699,Soy-Cotton,2015-09-14,2016-08-28
-55.195,-15.3114,Soy-Cotton,2015-09-14,2016-08-28
-55.1448,-16.3979,Soy-Cotton,2015-09-14,2016-08-28
-53.8834,-15.0857,Soy-Cotton,2015-09-14,2016-08-28
-57.2741,-14.1728,Soy-Cotton,2015-09-14,2016-08-28
-54.0647,-14.9977,Soy-Cotton,2015-09-14,2016-08-28
-59.1152,-13.5442,Soy-Cotton,2015-09-14,2016-08-28
-55.0091,-15.3641,Soy-Cotton,2015-09-14,2016-08-28
-57.99,-13.4336,Soy-Cotton,2015-09-14,2016-08-28
-54.8127,-15.5416,Soy-Cotton,2015-09-14,2016-08-28
-57.8214,-14.2958,Soy-Cotton,2015-09-14,2016-08-28
-59.1091,-13.5104,Soy-Cotton,2015-09-14,2016-08-28
-57.0935,-13.9081,Soy-Cotton,2015-09-14,2016-08-28
-57.9919,-14.1338,Soy-Cotton,2014-09-14,2015-08-29
-58.8057,-13.8578,Soy-Cotton,2015-09-14,2016-08-28
-58.7578,-13.3013,Soy-Cotton,2015-09-14,2016-08-28
-54.7106,-15.4996,Soy-Cotton,2014-09-14,2015-08-29
-55.2425,-15.6622,Soy-Cotton,2015-09-14,2016-08-28
-57.9716,-13.4639,Soy-Cotton,2015-09-14,2016-08-28
-55.1722,-16.4102,Soy-Cotton,2015-09-14,2016-08-28
-55.0899,-16.3647,Soy-Cotton,2015-09-14,2016-08-28
-55.1769,-15.5358,Soy-Cotton,2015-09-14,2016-08-28
-55.1486,-15.2897,Soy-Cotton,2015-09-14,2016-08-28
-55.1526,-15.2689,Soy-Cotton,2015-09-14,2016-08-28
-57.8516,-13.4921,Soy-Cotton,2015-09-14,2016-08-28
-59.1324,-13.5943,Soy-Cotton,2015-09-14,2016-08-28
-59.2857,-13.6061,Soy-Cotton,2015-09-14,2016-08-28
-54.6289,-15.5211,Soy-Cotton,2015-09-14,2016-08-28
-58.0367,-13.3176,Soy-Cotton,2014-09-14,2015-08-29
-55.2101,-15.3713,Soy-Cotton,2015-09-14,2016-08-28
-56.1563,-13.4641,Soy-Cotton,2015-09-14,2016-08-28
-54.9007,-15.4934,Soy-Cotton,2014-09-14,2015-08-29
-58.7605,-13.8169,Soy-Cotton,2015-09-14,2016-08-28
-54.0735,-14.9907,Soy-Cotton,2015-09-14,2016-08-28
-55.0833,-16.361,Soy-Cotton,2015-09-14,2016-08-28
-55.0877,-15.256,Soy-Cotton,2015-09-14,2016-08-28
-54.6791,-15.5065,Soy-Cotton,2015-09-14,2016-08-28
-58.8422,-13.7038,Soy-Cotton,2015-09-14,2016-08-28
-54.0648,-15.1542,Soy-Cotton,2015-09-14,2016-08-28
-53.9677,-16.8454,Soy-Cotton,2015-09-14,2016-08-28
-57.9841,-14.171,Soy-Cotton,2014-09-14,2015-08-29
-58.6385,-13.033,Soy-Cotton,2014-09-14,2015-08-29
-54.1422,-15.6169,Soy-Cotton,2014-09-14,2015-08-29
-59.2952,-13.5689,Soy-Cotton,2015-09-14,2016-08-28
-58.9122,-13.5263,Soy-Cotton,2015-09-14,2016-08-28
-54.9641,-15.3399,Soy-Cotton,2015-09-14,2016-08-28
-54.8449,-15.5269,Soy-Cotton,2014-09-14,2015-08-29
-53.802,-15.1121,Soy-Cotton,2015-09-14,2016-08-28
-54.6096,-15.5308,Soy-Cotton,2014-09-14,2015-08-29
-58.7732,-13.8497,Soy-Cotton,2015-09-14,2016-08-28
-58.7731,-13.3333,Soy-Cotton,2014-09-14,2015-08-29
-58.7446,-13.2477,Soy-Cotton,2015-09-14,2016-08-28
-56.1108,-13.4603,Soy-Cotton,2015-09-14,2016-08-28
-55.3864,-15.4975,Soy-Cotton,2015-09-14,2016-08-28
-58.8184,-13.6097,Soy-Cotton,2015-09-14,2016-08-28
-54.614,-15.5231,Soy-Cotton,2015-09-14,2016-08-28
-54.7062,-15.5034,Soy-Cotton,2014-09-14,2015-08-29
-58.8871,-13.5425,Soy-Cotton,2015-09-14,2016-08-28
-55.1286,-15.2503,Soy-Cotton,2015-09-14,2016-08-28
-55.3047,-16.1627,Soy-Cotton,2015-09-14,2016-08-28
-55.2958,-16.1584,Soy-Cotton,2015-09-14,2016-08-28
-54.922,-15.4707,Soy-Cotton,2015-09-14,2016-08-28
-54.4653,-17.1483,Soy-Cotton,2015-09-14,2016-08-28
-55.2242,-15.654,Soy-Cotton,2015-09-14,2016-08-28
-55.15,-15.2569,Soy-Cotton,2015-09-14,2016-08-28
-55.2237,-15.4339,Soy-Cotton,2015-09-14,2016-08-28
-55.054,-15.4043,Soy-Cotton,2015-09-14,2016-08-28
-58.0152,-13.2613,Soy-Cotton,2014-09-14,2015-08-29
-57.888,-13.6892,Soy-Cotton,2015-09-14,2016-08-28
-58.8281,-13.7799,Soy-Cotton,2015-09-14,2016-08-28
-55.1872,-15.3865,Soy-Cotton,2015-09-14,2016-08-28
-56.0885,-13.0419,Soy-Cotton,2014-09-14,2015-08-29
-57.2108,-13.871,Soy-Cotton,2015-09-14,2016-08-28
-54.5417,-15.5749,Soy-Cotton,2014-09-14,2015-08-29
-53.989,-16.8289,Soy-Cotton,2015-09-14,2016-08-28
-55.3187,-15.5105,Soy-Cotton,2015-09-14,2016-08-28
-55.0643,-15.4059,Soy-Cotton,2015-09-14,2016-08-28
-54.5142,-15.5789,Soy-Cotton,2014-09-14,2015-08-29
-55.1899,-15.3413,Soy-Cotton,2015-09-14,2016-08-28
-58.8651,-13.846,Soy-Cotton,2015-09-14,2016-08-28
-58.8859,-13.8032,Soy-Cotton,2015-09-14,2016-08-28
-58.7716,-13.8274,Soy-Cotton,2015-09-14,2016-08-28
-59.281,-13.5628,Soy-Cotton,2015-09-14,2016-08-28
-57.9471,-13.483,Soy-Cotton,2015-09-14,2016-08-28
-54.0339,-15.1479,Soy-Cotton,2015-09-14,2016-08-28
-58.7023,-13.0731,Soy-Cotton,2015-09-14,2016-08-28
-54.9274,-15.4668,Soy-Cotton,2015-09-14,2016-08-28
-57.1175,-13.9089,Soy-Cotton,2014-09-14,2015-08-29
-58.777,-13.868,Soy-Cotton,2015-09-14,2016-08-28
-55.3019,-16.1491,Soy-Cotton,2015-09-14,2016-08-28
-57.2589,-14.1726,Soy-Cotton,2015-09-14,2016-08-28
-55.2002,-15.6262,Soy-Cotton,2015-09-14,2016-08-28
-57.8254,-13.3868,Soy-Cotton,2015-09-14,2016-08-28
-56.0421,-13.664,Soy-Cotton,2015-09-14,2016-08-28
-58.6326,-13.0258,Soy-Cotton,2015-09-14,2016-08-28
-58.6885,-13.0755,Soy-Cotton,2014-09-14,2015-08-29
-57.9872,-14.0797,Soy-Cotton,2014-09-14,2015-08-29
-58.7072,-13.0913,Soy-Cotton,2015-09-14,2016-08-28
-54.0277,-16.9296,Soy-Cotton,2015-09-14,2016-08-28
-58.6249,-13.0218,Soy-Cotton,2015-09-14,2016-08-28
-54.0449,-16.9337,Soy-Cotton,2015-09-14,2016-08-28
-58.8477,-13.7924,Soy-Cotton,2015-09-14,2016-08-28
-57.203,-13.8877,Soy-Cotton,2015-09-14,2016-08-28
-55.5029,-15.5062,Soy-Cotton,2015-09-14,2016-08-28
-53.809,-15.1193,Soy-Cotton,2015-09-14,2016-08-28
-54.6453,-15.5046,Soy-Cotton,2015-09-14,2016-08-28
-59.2856,-13.6007,Soy-Cotton,2015-09-14,2016-08-28
-54.7272,-15.517,Soy-Cotton,2015-09-14,2016-08-28
-54.5101,-15.5783,Soy-Cotton,2014-09-14,2015-08-29
-54.6234,-15.5092,Soy-Cotton,2014-09-14,2015-08-29
-55.1504,-15.2975,Soy-Cotton,2015-09-14,2016-08-28
-57.6887,-13.4563,Soy-Cotton,2015-09-14,2016-08-28
-54.2887,-15.4735,Soy-Cotton,2015-09-14,2016-08-28
-55.1929,-15.3026,Soy-Cotton,2015-09-14,2016-08-28
-54.6095,-15.5142,Soy-Cotton,2014-09-14,2015-08-29
-56.0431,-13.6727,Soy-Cotton,2015-09-14,2016-08-28
-57.9553,-13.4936,Soy-Cotton,2015-09-14,2016-08-28
-58.0305,-13.329,Soy-Cotton,2015-09-14,2016-08-28
-55.2151,-15.418,Soy-Cotton,2015-09-14,2016-08-28
-58.9686,-13.5316,Soy-Cotton,2015-09-14,2016-08-28
-54.9788,-15.3195,Soy-Cotton,2015-09-14,2016-08-28
-58.7502,-13.2169,Soy-Cotton,2014-09-14,2015-08-29
-54.9958,-15.3632,Soy-Cotton,2015-09-14,2016-08-28
-54.8621,-15.5222,Soy-Cotton,2015-09-14,2016-08-28
-54.7363,-15.5194,Soy-Cotton,2014-09-14,2015-08-29
-54.6227,-15.5139,Soy-Cotton,2015-09-14,2016-08-28
-55.0087,-15.3713,Soy-Cotton,2015-09-14,2016-08-28
-54.0779,-15.0003,Soy-Cotton,2015-09-14,2016-08-28
-54.6375,-15.5054,Soy-Cotton,2015-09-14,2016-08-28
-55.1016,-15.2308,Soy-Cotton,2015-09-14,2016-08-28
-54.724,-15.5161,Soy-Cotton,2014-09-14,2015-08-29
-58.5649,-12.9581,Soy-Cotton,2014-09-14,2015-08-29
-55.485,-15.5219,Soy-Cotton,2015-09-14,2016-08-28
-55.4799,-15.5025,Soy-Cotton,2015-09-14,2016-08-28
-58.859,-13.7953,Soy-Cotton,2015-09-14,2016-08-28
-55.1878,-15.8214,Soy-Cotton,2015-09-14,2016-08-28
-58.8787,-13.8312,Soy-Cotton,2015-09-14,2016-08-28
-55.2124,-15.6539,Soy-Cotton,2015-09-14,2016-08-28
-55.035,-15.3801,Soy-Cotton,2015-09-14,2016-08-28
-57.7022,-13.4693,Soy-Cotton,2015-09-14,2016-08-28
-55.6131,-15.4543,Soy-Cotton,2015-09-14,2016-08-28
-58.7606,-13.4046,Soy-Cotton,2014-09-14,2015-08-29
-55.0473,-15.3924,Soy-Cotton,2015-09-14,2016-08-28
-59.0956,-13.5968,Soy-Cotton,2015-09-14,2016-08-28
-57.699,-13.4576,Soy-Cotton,2015-09-14,2016-08-28
-53.9169,-14.9978,Soy-Cotton,2015-09-14,2016-08-28
-59.2379,-13.9777,Soy-Cotton,2015-09-14,2016-08-28
-58.7545,-13.243,Soy-Cotton,2014-09-14,2015-08-29
-58.8007,-13.8472,Soy-Cotton,2015-09-14,2016-08-28
-58.841,-13.7283,Soy-Cotton,2015-09-14,2016-08-28
-57.0669,-13.9146,Soy-Cotton,2015-09-14,2016-08-28
-55.032,-16.3568,Soy-Cotton,2015-09-14,2016-08-28
-59.1121,-13.5281,Soy-Cotton,2015-09-14,2016-08-28
-54.8441,-15.5405,Soy-Cotton,2015-09-14,2016-08-28
-56.1204,-13.4616,Soy-Cotton,2015-09-14,2016-08-28
-59.282,-13.6456,Soy-Cotton,2015-09-14,2016-08-28
-55.3114,-15.9071,Soy-Cotton,2015-09-14,2016-08-28
-55.2369,-15.5011,Soy-Cotton,2015-09-14,2016-08-28
-53.7958,-15.1366,Soy-Cotton,2015-09-14,2016-08-28
-54.2774,-15.4634,Soy-Cotton,2015-09-14,2016-08-28
-56.1373,-13.4554,Soy-Cotton,2015-09-14,2016-08-28
-54.6283,-15.506,Soy-Cotton,2014-09-14,2015-08-29
-55.3102,-15.8764,Soy-Cotton,2015-09-14,2016-08-28
-54.0847,-16.818,Soy-Cotton,2015-09-14,2016-08-28
-54.7055,-15.5069,Soy-Cotton,2015-09-14,2016-08-28
-57.9435,-14.3871,Soy-Cotton,2014-09-14,2015-08-29
-54.7597,-15.5244,Soy-Cotton,2014-09-14,2015-08-29
-57.9564,-13.466,Soy-Cotton,2015-09-14,2016-08-28
-55.6255,-15.4729,Soy-Cotton,2015-09-14,2016-08-28
-58.7548,-13.2475,Soy-Cotton,2015-09-14,2016-08-28
-55.3602,-15.484,Soy-Cotton,2015-09-14,2016-08-28
-54.2683,-15.4716,Soy-Cotton,2015-09-14,2016-08-28
-56.4236,-12.8043,Soy-Cotton,2014-09-14,2015-08-29
-58.7572,-13.3515,Soy-Cotton,2014-09-14,2015-08-29
-55.1881,-15.3721,Soy-Cotton,2015-09-14,2016-08-28
-58.7667,-13.45,Soy-Cotton,2015-09-14,2016-08-28
-57.9908,-14.0895,Soy-Cotton,2015-09-14,2016-08-28
-55.1995,-15.6227,Soy-Cotton,2015-09-14,2016-08-28
-57.2074,-13.8784,Soy-Cotton,2015-09-14,2016-08-28
-57.9529,-13.8478,Soy-Cotton,2015-09-14,2016-08-28
-55.0732,-15.4093,Soy-Cotton,2015-09-14,2016-08-28
-55.3696,-15.4875,Soy-Cotton,2015-09-14,2016-08-28
-58.8987,-13.5278,Soy-Cotton,2015-09-14,2016-08-28
-55.6139,-15.4727,Soy-Cotton,2015-09-14,2016-08-28
-54.3,-17.172,Soy-Cotton,2015-09-14,2016-08-28
-58.8368,-13.6358,Soy-Cotton,2015-09-14,2016-08-28
-55.1951,-15.6281,Fallow-Cotton,2014-09-14,2015-08-29
-55.1926,-15.6211,Fallow-Cotton,2014-09-14,2015-08-29
-54.425,-15.5762,Fallow-Cotton,2014-09-14,2015-08-29
-54.8162,-15.5427,Fallow-Cotton,2014-09-14,2015-08-29
-54.8136,-15.538,Fallow-Cotton,2014-09-14,2015-08-29
-54.8075,-15.537,Fallow-Cotton,2014-09-14,2015-08-29
-57.8621,-14.2993,Soy-Cotton,2015-09-14,2016-08-28
-54.7415,-15.5157,Soy-Cotton,2015-09-14,2016-08-28
-54.6855,-15.5054,Soy-Cotton,2015-09-14,2016-08-28
-56.3723,-12.7665,Soy-Cotton,2014-09-14,2015-08-29
-58.789,-13.8642,Soy-Cotton,2015-09-14,2016-08-28
-53.8213,-15.1286,Soy-Cotton,2015-09-14,2016-08-28
-58.7709,-13.8086,Soy-Cotton,2015-09-14,2016-08-28
-57.0675,-13.9156,Soy-Cotton,2014-09-14,2015-08-29
-56.1154,-13.4622,Soy-Cotton,2015-09-14,2016-08-28
-57.8382,-14.2947,Soy-Cotton,2015-09-14,2016-08-28
-59.282,-13.6129,Soy-Cotton,2015-09-14,2016-08-28
-55.176,-15.3204,Soy-Cotton,2015-09-14,2016-08-28
-54.6912,-15.5036,Soy-Cotton,2015-09-14,2016-08-28
-54.7623,-15.5276,Soy-Cotton,2015-09-14,2016-08-28
-58.8395,-13.6602,Soy-Cotton,2015-09-14,2016-08-28
-58.866,-13.8588,Soy-Cotton,2015-09-14,2016-08-28
-56.0449,-13.0107,Soy-Cotton,2014-09-14,2015-08-29
